mass,x,y,z,vx,vy,vz
1.0,-432.02751906381485,251.69867455265842,0.0,-71.19113583674027,-122.19583535568958,0.0
1.0,-432.1855965151909,251.42714683344875,0.0,-71.11433620012696,-122.24054641081784,0.0
1.0,-432.34350331240876,251.15551983492844,0.0,-71.03750848308414,-122.28520919766113,0.0
1.0,-432.5012393931169,250.88379366435325,0.0,-70.96065271594831,-122.32982369858374,0.0
1.0,-432.6588046950313,250.6119684290174,0.0,-70.88376892906686,-122.37438989596907,0.0
1.0,-432.8161991559349,250.340044236255,0.0,-70.80685715279849,-122.41890777221954,0.0
1.0,-432.97342271367876,250.06802119343857,0.0,-70.72991741751268,-122.46337730975672,0.0
1.0,-433.130475306181,249.79589940798016,0.0,-70.65294975359019,-122.50779849102122,0.0
1.0,-433.28735687142716,249.52367898733078,0.0,-70.57595419142274,-122.55217129847271,0.0
1.0,-433.4440673474708,249.2513600389799,0.0,-70.49893076141294,-122.59649571459009,0.0
1.0,-433.6006066724326,248.9789426704564,0.0,-70.42187949397454,-122.64077172187123,0.0
1.0,-433.75697478450076,248.70642698932804,0.0,-70.34480041953233,-122.68499930283312,0.0
1.0,-433.9131716219316,248.43381310320086,0.0,-70.26769356852188,-122.72917844001202,0.0
1.0,-434.06919712304847,248.1611011197204,0.0,-70.19055897138993,-122.77330911596313,0.0
1.0,-434.2250512262429,247.8882911465702,0.0,-70.113396658594,-122.81739131326093,0.0
1.0,-434.38073386997365,247.615383291473,0.0,-70.03620666060269,-122.86142501449896,0.0
1.0,-434.5362449927674,247.3423776621903,0.0,-69.95898900789552,-122.90541020228993,0.0
1.0,-434.69158453321876,247.06927436652157,0.0,-69.88174373096282,-122.94934685926575,0.0
1.0,-434.8467524299896,246.79607351230558,0.0,-69.80447086030598,-122.99323496807739,0.0
1.0,-435.00174862181,246.52277520741893,0.0,-69.72717042643714,-123.0370745113951,0.0
1.0,-435.1565730474777,246.24937955977722,0.0,-69.6498424598794,-123.08086547190828,0.0
1.0,-435.3112256458581,245.9758866773343,0.0,-69.57248699116674,-123.12460783232545,0.0
1.0,-435.4657063558846,245.70229666808262,0.0,-69.49510405084403,-123.16830157537434,0.0
1.0,-435.62001511655853,245.42860964005263,0.0,-69.41769366946691,-123.21194668380195,0.0
1.0,-435.7741518669491,245.154825701313,0.0,-69.34025587760182,-123.25554314037446,0.0
1.0,-435.9281165461934,244.88094495997115,0.0,-69.26279070582612,-123.29909092787719,0.0
1.0,-436.0819090934964,244.60696752417246,0.0,-69.18529818472798,-123.34259002911475,0.0
1.0,-436.23552944813093,244.33289350210075,0.0,-69.1077783449064,-123.3860404269109,0.0
1.0,-436.3889775494381,244.0587230019775,0.0,-69.03023121697102,-123.4294421041087,0.0
1.0,-436.5422533368271,243.78445613206236,0.0,-68.95265683154228,-123.47279504357049,0.0
1.0,-436.6953567497748,243.51009300065343,0.0,-68.87505521925155,-123.51609922817774,0.0
1.0,-436.84828772782635,243.23563371608657,0.0,-68.79742641074081,-123.55935464083123,0.0
1.0,-437.00104621059484,242.9610783867358,0.0,-68.71977043666288,-123.60256126445097,0.0
1.0,-437.1536321377616,242.68642712101277,0.0,-68.6420873276812,-123.64571908197628,0.0
1.0,-437.3060454490762,242.41168002736688,0.0,-68.56437711446988,-123.68882807636574,0.0
1.0,-437.45828608435625,242.13683721428583,0.0,-68.48663982771387,-123.73188823059719,0.0
1.0,-437.61035398348736,241.86189879029496,0.0,-68.4088754981088,-123.77489952766777,0.0
1.0,-437.7622490864236,241.58686486395746,0.0,-68.33108415636096,-123.81786195059385,0.0
1.0,-437.91397133318713,241.3117355438739,0.0,-68.25326583318723,-123.86077548241121,0.0
1.0,-438.06552066386865,241.03651093868257,0.0,-68.17542055931516,-123.90364010617488,0.0
1.0,-438.2168970186268,240.76119115705967,0.0,-68.09754836548301,-123.9464558049592,0.0
1.0,-438.36810033768865,240.48577630771877,0.0,-68.01964928243964,-123.98922256185782,0.0
1.0,-438.5191305613495,240.21026649941115,0.0,-67.94172334094456,-124.0319403599837,0.0
1.0,-438.669987629973,239.9346618409256,0.0,-67.86377057176786,-124.07460918246913,0.0
1.0,-438.8206714839915,239.65896244108808,0.0,-67.7857910056902,-124.11722901246584,0.0
1.0,-438.97118206390536,239.3831684087619,0.0,-67.70778467350274,-124.15979983314482,0.0
1.0,-439.1215193102836,239.10727985284817,0.0,-67.6297516060074,-124.2023216276964,0.0
1.0,-439.2716831637635,238.83129688228507,0.0,-67.55169183401654,-124.2447943793303,0.0
1.0,-439.4216735650508,238.55521960604833,0.0,-67.47360538835312,-124.28721807127556,0.0
1.0,-439.5714904549199,238.27904813315052,0.0,-67.3954922998506,-124.32959268678064,0.0
1.0,-439.7211337742138,238.0027825726413,0.0,-67.31735259935286,-124.37191820911343,0.0
1.0,-439.87060346384374,237.72642303360803,0.0,-67.23918631771444,-124.41419462156111,0.0
1.0,-440.0198994647896,237.44996962517484,0.0,-67.16099348580035,-124.45642190743025,0.0
1.0,-440.1690217180998,237.17342245650323,0.0,-67.08277413448609,-124.49860005004685,0.0
1.0,-440.3179701648918,236.89678163679105,0.0,-67.00452829465749,-124.54072903275636,0.0
1.0,-440.466744746351,236.62004727527398,0.0,-66.92625599721107,-124.58280883892357,0.0
1.0,-440.615345403732,236.3432194812238,0.0,-66.84795727305357,-124.62483945193273,0.0
1.0,-440.7637720783579,236.06629836394984,0.0,-66.7696321531023,-124.66682085518748,0.0
1.0,-440.91202471162023,235.7892840327982,0.0,-66.69128066828502,-124.70875303211092,0.0
1.0,-441.0601032449798,235.51217659715124,0.0,-66.61290284953975,-124.7506359661456,0.0
1.0,-441.20800761996566,235.23497616642885,0.0,-66.53449872781509,-124.79246964075347,0.0
1.0,-441.3557377781759,234.95768285008688,0.0,-66.45606833406985,-124.83425403941597,0.0
1.0,-441.5032936612774,234.68029675761846,0.0,-66.37761169927334,-124.87598914563397,0.0
1.0,-441.65067521100553,234.4028179985533,0.0,-66.29912885440527,-124.91767494292779,0.0
1.0,-441.79788236916505,234.12524668245715,0.0,-66.22061983045548,-124.95931141483732,0.0
1.0,-441.9449150776291,233.8475829189329,0.0,-66.14208465842437,-125.00089854492177,0.0
1.0,-442.0917732783399,233.56982681761986,0.0,-66.06352336932261,-125.04243631675995,0.0
1.0,-442.23845691330865,233.2919784881933,0.0,-65.98493599417107,-125.08392471395015,0.0
1.0,-442.38496592461524,233.01403804036573,0.0,-65.9063225640011,-125.12536372011009,0.0
1.0,-442.53130025440885,232.73600558388517,0.0,-65.82768310985416,-125.16675331887706,0.0
1.0,-442.6774598449074,232.45788122853662,0.0,-65.74901766278212,-125.20809349390784,0.0
1.0,-442.82344463839763,232.17966508414125,0.0,-65.67032625384711,-125.24938422887867,0.0
1.0,-442.96925457723586,231.90135726055598,0.0,-65.59160891412134,-125.29062550748543,0.0
1.0,-443.1148896038468,231.62295786767478,0.0,-65.51286567468753,-125.3318173134434,0.0
1.0,-443.26034966072484,231.34446701542686,0.0,-65.43409656663836,-125.37295963048749,0.0
1.0,-443.4056346904331,231.06588481377813,0.0,-65.35530162107689,-125.41405244237212,0.0
1.0,-443.5507446356038,230.78721137273052,0.0,-65.27648086911634,-125.45509573287124,0.0
1.0,-443.69567943893827,230.50844680232208,0.0,-65.1976343418802,-125.49608948577836,0.0
1.0,-443.8404390432072,230.2295912126264,0.0,-65.11876207050196,-125.53703368490652,0.0
1.0,-443.98502339125054,229.95064471375315,0.0,-65.03986408612535,-125.57792831408847,0.0
1.0,-444.12943242597703,229.6716074158482,0.0,-64.96094041990433,-125.61877335717635,0.0
1.0,-444.273666090365,229.39247942909302,0.0,-64.88199110300292,-125.659568798042,0.0
1.0,-444.41772432746166,229.11326086370525,0.0,-64.80301616659537,-125.70031462057675,0.0
1.0,-444.561607080384,228.8339518299378,0.0,-64.72401564186592,-125.74101080869161,0.0
1.0,-444.70531429231795,228.55455243807924,0.0,-64.64498956000888,-125.78165734631717,0.0
1.0,-444.8488459065188,228.27506279845437,0.0,-64.56593795222882,-125.8222542174036,0.0
1.0,-444.99220186631123,227.99548302142327,0.0,-64.48686084974031,-125.86280140592069,0.0
1.0,-445.1353821150892,227.71581321738174,0.0,-64.40775828376795,-125.90329889585786,0.0
1.0,-445.278386596316,227.43605349676147,0.0,-64.32863028554657,-125.94374667122406,0.0
1.0,-445.42121525352474,227.15620397002843,0.0,-64.24947688632066,-125.98414471604808,0.0
1.0,-445.5638680303175,226.8762647476853,0.0,-64.1702981173451,-126.02449301437818,0.0
1.0,-445.70634487036597,226.59623594026976,0.0,-64.09109400988466,-126.06479155028231,0.0
1.0,-445.8486457174112,226.31611765835484,0.0,-64.0118645952141,-126.10504030784803,0.0
1.0,-445.99077051526376,226.03591001254938,0.0,-63.93260990461837,-126.14523927118255,0.0
1.0,-446.1327192078042,225.7556131134962,0.0,-63.853329969391936,-126.18538842441289,0.0
1.0,-446.27449173898185,225.47522707187463,0.0,-63.774024820839664,-126.22548775168559,0.0
1.0,-446.4160880528161,225.19475199839871,0.0,-63.69469449027623,-126.26553723716688,0.0
1.0,-446.5575080933958,224.91418800381783,0.0,-63.61533900902625,-126.30553686504271,0.0
1.0,-446.6987518048793,224.6335351989165,0.0,-63.53595840842435,-126.34548661951868,0.0
1.0,-446.83981913149466,224.35279369451393,0.0,-63.45655271981492,-126.38538648482012,0.0
1.0,-446.9807100175398,224.07196360146446,0.0,-63.37712197455231,-126.42523644519207,0.0
1.0,-447.1214244073819,223.7910450306577,0.0,-63.29766620400083,-126.46503648489922,0.0
1.0,-447.26196224545816,223.51003809301804,0.0,-63.21818543953464,-126.50478658822603,0.0
1.0,-447.40232347627517,223.22894289950494,0.0,-63.13867971253783,-126.5444867394766,0.0
1.0,-447.5425080444096,222.9477595611124,0.0,-63.05914905440421,-126.5841369229748,0.0
1.0,-447.6825158945078,222.66648818886912,0.0,-62.97959349653746,-126.62373712306433,0.0
1.0,-447.82234697128575,222.38512889383892,0.0,-62.90001307035118,-126.66328732410845,0.0
1.0,-447.9620012195293,222.1036817871203,0.0,-62.820407807268744,-126.70278751049027,0.0
1.0,-448.1014785840941,221.82214697984656,0.0,-62.74077773872342,-126.74223766661258,0.0
1.0,-448.24077900990585,221.54052458318495,0.0,-62.66112289615804,-126.78163777689804,0.0
1.0,-448.3799024419597,221.25881470833818,0.0,-62.5814433110255,-126.82098782578893,0.0
1.0,-448.51884882532113,220.97701746654272,0.0,-62.50173901478821,-126.86028779774742,0.0
1.0,-448.6576181051253,220.69513296907013,0.0,-62.422010038918515,-126.8995376772554,0.0
1.0,-448.7962102265772,220.41316132722633,0.0,-62.34225641489849,-126.93873744881445,0.0
1.0,-448.9346251349521,220.1311026523512,0.0,-62.262478174219815,-126.97788709694613,0.0
1.0,-449.072862775595,219.84895705581968,0.0,-62.18267534838407,-127.01698660619165,0.0
1.0,-449.2109230939209,219.56672464904028,0.0,-62.102847968902346,-127.05603596111207,0.0
1.0,-449.34880603541495,219.28440554345636,0.0,-62.02299606729558,-127.09503514628823,0.0
1.0,-449.48651154563214,219.00199985054553,0.0,-61.94311967509441,-127.13398414632076,0.0
1.0,-449.62403957019774,218.71950768181898,0.0,-61.86321882383895,-127.17288294583017,0.0
1.0,-449.76139005480695,218.43692914882266,0.0,-61.78329354507917,-127.21173152945674,0.0
1.0,-449.89856294522514,218.1542643631366,0.0,-61.70334387037467,-127.2505298818606,0.0
1.0,-450.03555818728785,217.8715134363743,0.0,-61.623369831294504,-127.28927798772173,0.0
1.0,-450.1723757269006,217.5886764801841,0.0,-61.54337145941761,-127.3279758317399,0.0
1.0,-450.30901551003933,217.3057536062475,0.0,-61.46334878633226,-127.36662339863481,0.0
1.0,-450.44547748275,217.02274492628047,0.0,-61.38330184363653,-127.40522067314593,0.0
1.0,-450.5817615911486,216.73965055203288,0.0,-61.30323066293804,-127.44376764003258,0.0
1.0,-450.71786778142183,216.45647059528798,0.0,-61.22313527585386,-127.48226428407403,0.0
1.0,-450.85379599982616,216.17320516786336,0.0,-61.14301571401081,-127.52071059006937,0.0
1.0,-450.9895461926887,215.88985438160978,0.0,-61.06287200904503,-127.55910654283757,0.0
1.0,-451.1251183064067,215.60641834841218,0.0,-60.98270419260237,-127.59745212721748,0.0
1.0,-451.26051228744774,215.32289718018902,0.0,-60.90251229633816,-127.63574732806786,0.0
1.0,-451.39572808234954,215.0392909888925,0.0,-60.82229635191726,-127.6739921302673,0.0
1.0,-451.53076563772044,214.75559988650815,0.0,-60.74205639101395,-127.71218651871435,0.0
1.0,-451.66562490023927,214.47182398505487,0.0,-60.661792445311974,-127.7503304783275,0.0
1.0,-451.800305816655,214.1879633965855,0.0,-60.581504546504654,-127.78842399404509,0.0
1.0,-451.93480833378703,213.9040182331861,0.0,-60.50119272629472,-127.82646705082537,0.0
1.0,-452.0691323985252,213.61998860697636,0.0,-60.42085701639441,-127.86445963364655,0.0
1.0,-452.20327795783,213.33587463010898,0.0,-60.340497448525284,-127.90240172750673,0.0
1.0,-452.33724495873236,213.05167641476976,0.0,-60.260114054418295,-127.94029331742405,0.0
1.0,-452.4710333483336,212.7673940731784,0.0,-60.17970686581396,-127.97813438843647,0.0
1.0,-452.60464307380556,212.4830277175875,0.0,-60.099275914462105,-128.01592492560195,0.0
1.0,-452.73807408239077,212.19857746028285,0.0,-60.01882123212195,-128.0536649139984,0.0
1.0,-452.87132632140197,211.91404341358373,0.0,-59.938342850562194,-128.09135433872368,0.0
1.0,-453.0043997382232,211.62942568984136,0.0,-59.85784080156055,-128.12899318489565,0.0
1.0,-453.1372942803085,211.3447244014412,0.0,-59.77731511690443,-128.16658143765213,0.0
1.0,-453.27000989518257,211.0599396608013,0.0,-59.69676582839046,-128.20411908215084,0.0
1.0,-453.4025465304411,210.77507158037264,0.0,-59.61619296782458,-128.2416061035696,0.0
1.0,-453.53490413375005,210.49012027263933,0.0,-59.535596567022104,-128.27904248710615,0.0
1.0,-453.6670826528464,210.2050858501179,0.0,-59.45497665780751,-128.31642821797826,0.0
1.0,-453.7990820355378,209.9199684253578,0.0,-59.37433327201458,-128.35376328142368,0.0
1.0,-453.93090222970255,209.63476811094154,0.0,-59.293666441486465,-128.39104766270015,0.0
1.0,-454.06254318328956,209.34948501948423,0.0,-59.21297619807554,-128.42828134708546,0.0
1.0,-454.19400484431884,209.06411926363384,0.0,-59.132262573643445,-128.46546431987738,0.0
1.0,-454.3252871608808,208.77867095607058,0.0,-59.05152560006096,-128.50259656639375,0.0
1.0,-454.4563900811372,208.49314020950726,0.0,-58.97076530920809,-128.5396780719724,0.0
1.0,-454.58731355332014,208.20752713668966,0.0,-58.88998173297415,-128.5767088219712,0.0
1.0,-454.71805752573283,207.92183185039588,0.0,-58.8091749032576,-128.61368880176812,0.0
1.0,-454.84862194674923,207.63605446343658,0.0,-58.72834485196613,-128.65061799676107,0.0
1.0,-454.9790067648143,207.35019508865454,0.0,-58.64749161101648,-128.6874963923681,0.0
1.0,-455.10921192844387,207.06425383892494,0.0,-58.566615212334575,-128.7243239740273,0.0
1.0,-455.23923738622483,206.77823082715557,0.0,-58.48571568785557,-128.76110072719683,0.0
1.0,-455.36908308681484,206.49212616628643,0.0,-58.404793069523706,-128.79782663735486,0.0
1.0,-455.49874897894244,206.20593996928986,0.0,-58.323847389292396,-128.83450168999968,0.0
1.0,-455.62823501140764,205.91967234916984,0.0,-58.242878679124,-128.8711258706497,0.0
1.0,-455.757541133081,205.63332341896333,0.0,-58.16188697099018,-128.9076991648434,0.0
1.0,-455.88666729290446,205.34689329173852,0.0,-58.080872296871476,-128.94422155813928,0.0
1.0,-456.0156134398907,205.06038208059638,0.0,-57.99983468875764,-128.98069303611604,0.0
1.0,-456.14437952312363,204.77378989866975,0.0,-57.91877417864749,-129.01711358437237,0.0
1.0,-456.27296549175844,204.48711685912295,0.0,-57.83769079854873,-129.0534831885272,0.0
1.0,-456.40137129502114,204.20036307515295,0.0,-57.7565845804783,-129.0898018342195,0.0
1.0,-456.52959688220903,203.91352865998795,0.0,-57.675455556461955,-129.12606950710838,0.0
1.0,-456.6576422026906,203.62661372688837,0.0,-57.59430375853459,-129.16228619287307,0.0
1.0,-456.7855072059054,203.33961838914664,0.0,-57.513129218740154,-129.1984518772129,0.0
1.0,-456.9131918413643,203.05254276008614,0.0,-57.43193196913133,-129.23456654584746,0.0
1.0,-457.04069605864936,202.76538695306272,0.0,-57.35071204176998,-129.2706301845163,0.0
1.0,-457.1680198074138,202.4781510814638,0.0,-57.26946946872694,-129.3066427789793,0.0
1.0,-457.29516303738234,202.1908352587078,0.0,-57.188204282081756,-129.34260431501636,0.0
1.0,-457.4221256983505,201.90343959824563,0.0,-57.1069165139232,-129.3785147784276,0.0
1.0,-457.5489077401857,201.61596421355878,0.0,-57.02560619634869,-129.41437415503333,0.0
1.0,-457.67550911282626,201.3284092181609,0.0,-56.944273361464724,-129.450182430674,0.0
1.0,-457.80192976628194,201.04077472559706,0.0,-56.862918041386706,-129.4859395912102,0.0
1.0,-457.928169650634,200.75306084944307,0.0,-56.78154026823873,-129.52164562252284,0.0
1.0,-458.05422871603474,200.46526770330703,0.0,-56.700140074154,-129.5573005105128,0.0
1.0,-458.1801069127083,200.17739540082732,0.0,-56.618717491274325,-129.59290424110137,0.0
1.0,-458.30580419095,199.88944405567437,0.0,-56.537272551750554,-129.6284568002299,0.0
1.0,-458.43132050112655,199.60141378154955,0.0,-56.45580528774228,-129.66395817386007,0.0
1.0,-458.55665579367616,199.31330469218562,0.0,-56.37431573141799,-129.6994083479736,0.0
1.0,-458.6818100191085,199.02511690134594,0.0,-56.29280391495483,-129.73480730857253,0.0
1.0,-458.80678312800507,198.73685052282516,0.0,-56.21126987053878,-129.7701550416792,0.0
1.0,-458.9315750710183,198.44850567044918,0.0,-56.129713630364655,-129.80545153333605,0.0
1.0,-459.0561857988726,198.16008245807473,0.0,-56.04813522663603,-129.8406967696058,0.0
1.0,-459.1806152623637,197.87158099958958,0.0,-55.9665346915652,-129.8758907365714,0.0
1.0,-459.30486341235894,197.58300140891245,0.0,-55.88491205737326,-129.911033420336,0.0
1.0,-459.42893019979743,197.29434379999262,0.0,-55.80326735628994,-129.94612480702312,0.0
1.0,-459.55281557568975,197.00560828681012,0.0,-55.72160062055365,-129.98116488277645,0.0
1.0,-459.6765194911182,196.71679498337616,0.0,-55.63991188241164,-130.01615363375996,0.0
1.0,-459.8000418972365,196.42790400373244,0.0,-55.55820117411976,-130.05109104615784,0.0
1.0,-459.92338274527026,196.13893546195163,0.0,-55.47646852794264,-130.08597710617462,0.0
1.0,-460.04654198651673,195.84988947213648,0.0,-55.39471397615342,-130.12081180003509,0.0
1.0,-460.169519572345,195.56076614842047,0.0,-55.3129375510339,-130.15559511398433,0.0
1.0,-460.29231545419566,195.27156560496786,0.0,-55.23113928487463,-130.1903270342877,0.0
1.0,-460.41492958358106,194.9822879559733,0.0,-55.14931920997473,-130.22500754723077,0.0
1.0,-460.5373619120854,194.69293331566212,0.0,-55.067477358641995,-130.25963663911952,0.0
1.0,-460.65961239136476,194.40350179828954,0.0,-54.985613763192696,-130.29421429628024,0.0
1.0,-460.781680973147,194.11399351814126,0.0,-54.90372845595169,-130.32874050505944,0.0
1.0,-460.90356760923163,193.82440858953353,0.0,-54.82182146925251,-130.36321525182402,0.0
1.0,-461.02527225149015,193.53474712681287,0.0,-54.73989283543723,-130.3976385229612,0.0
1.0,-461.14679485186576,193.24500924435603,0.0,-54.657942586856485,-130.4320103048784,0.0
1.0,-461.26813536237376,192.95519505656966,0.0,-54.57597075586936,-130.46633058400352,0.0
1.0,-461.3892937351013,192.6653046778905,0.0,-54.49397737484345,-130.5005993467848,0.0
1.0,-461.51026992220744,192.37533822278573,0.0,-54.411962476154976,-130.53481657969073,0.0
1.0,-461.6310638759231,192.08529580575245,0.0,-54.329926092188586,-130.56898226921018,0.0
1.0,-461.751675548551,191.7951775413179,0.0,-54.247868255337494,-130.60309640185238,0.0
1.0,-461.8721048924664,191.5049835440387,0.0,-54.165788998003194,-130.63715896414695,0.0
1.0,-461.99235186011583,191.2147139285022,0.0,-54.08368835259588,-130.67116994264376,0.0
1.0,-462.11241640401846,190.92436880932468,0.0,-54.00156635153394,-130.7051293239132,0.0
1.0,-462.23229847676515,190.63394830115297,0.0,-53.91942302724439,-130.73903709454598,0.0
1.0,-462.35199803101887,190.34345251866364,0.0,-53.837258412162676,-130.77289324115307,0.0
1.0,-462.47151501951464,190.05288157656233,0.0,-53.755072538732435,-130.80669775036603,0.0
1.0,-462.59084939505965,189.7622355895852,0.0,-53.67286543940597,-130.84045060883665,0.0
1.0,-462.71000111053326,189.47151467249725,0.0,-53.5906371466437,-130.8741518032372,0.0
1.0,-462.8289701188867,189.18071894009364,0.0,-53.50838769291462,-130.90780132026032,0.0
1.0,-462.9477563731434,188.88984850719908,0.0,-53.426117110696055,-130.94139914661898,0.0
1.0,-463.0663598263994,188.5989034886672,0.0,-53.34382543247352,-130.97494526904674,0.0
1.0,-463.18478043182233,188.30788399938163,0.0,-53.261512690741014,-131.00843967429745,0.0
1.0,-463.30301814265215,188.0167901542555,0.0,-53.179178918000865,-131.04188234914537,0.0
1.0,-463.4210729122014,187.72562206823054,0.0,-53.096824146763524,-131.07527328038523,0.0
1.0,-463.5389446938544,187.43437985627875,0.0,-53.014448409547974,-131.10861245483218,0.0
1.0,-463.6566334410681,187.14306363340054,0.0,-52.93205173888124,-131.14189985932185,0.0
1.0,-463.77413910737147,186.85167351462616,0.0,-52.84963416729879,-131.17513548071022,0.0
1.0,-463.8914616463658,186.560209615015,0.0,-52.76719572734434,-131.2083193058738,0.0
1.0,-464.00860101172486,186.268672049655,0.0,-52.68473645156967,-131.24145132170952,0.0
1.0,-464.1255571571945,185.97706093366403,0.0,-52.60225637253504,-131.27453151513473,0.0
1.0,-464.2423300365932,185.68537638218814,0.0,-52.51975552280865,-131.3075598730873,0.0
1.0,-464.3589196038116,185.393618510403,0.0,-52.437233934967125,-131.3405363825256,0.0
1.0,-464.47532581281274,185.10178743351307,0.0,-52.35469164159519,-131.3734610304284,0.0
1.0,-464.59154861763204,184.80988326675188,0.0,-52.272128675285806,-131.40633380379487,0.0
1.0,-464.70758797237755,184.5179061253812,0.0,-52.18954506863994,-131.4391546896449,0.0
1.0,-464.8234438312295,184.22585612469243,0.0,-52.10694085426691,-131.47192367501867,0.0
1.0,-464.9391161484407,183.93373338000495,0.0,-52.024316064783974,-131.50464074697692,0.0
1.0,-465.0546048783365,183.64153800666753,0.0,-51.94167073281668,-131.5373058926009,0.0
1.0,-465.1699099753145,183.34927012005744,0.0,-51.85900489099866,-131.5699190989923,0.0
1.0,-465.28503139384514,183.0569298355802,0.0,-51.776318571971515,-131.60248035327342,0.0
1.0,-465.3999690884711,182.76451726867052,0.0,-51.69361180838512,-131.63498964258702,0.0
1.0,-465.5147230138077,182.472032534791,0.0,-51.61088463289722,-131.66744695409633,0.0
1.0,-465.6292931245431,182.17947574943327,0.0,-51.528137078173785,-131.69985227498523,0.0
1.0,-465.74367937543747,181.8868470281172,0.0,-51.44536917688876,-131.732205592458,0.0
1.0,-465.85788172132396,181.59414648639128,0.0,-51.36258096172421,-131.7645068937395,0.0
1.0,-465.9719001171083,181.301374239832,0.0,-51.2797724653701,-131.79675616607517,0.0
1.0,-466.085734517769,181.00853040404408,0.0,-51.196943720524374,-131.82895339673095,0.0
1.0,-466.1993848783569,180.71561509466096,0.0,-51.11409475989311,-131.86109857299334,0.0
1.0,-466.31285115399567,180.42262842734414,0.0,-51.03122561619032,-131.8931916821694,0.0
1.0,-466.4261332998816,180.1295705177834,0.0,-50.948336322138026,-131.92523271158674,0.0
1.0,-466.53923127128377,179.83644148169637,0.0,-50.86542691046609,-131.9572216485935,0.0
1.0,-466.6521450235441,179.54324143482862,0.0,-50.78249741391233,-131.9891584805585,0.0
1.0,-466.76487451207703,179.24997049295428,0.0,-50.699547865222605,-132.02104319487103,0.0
1.0,-466.87741969236987,178.95662877187524,0.0,-50.61657829715064,-132.052875778941,0.0
1.0,-466.98978051998245,178.6632163874215,0.0,-50.5335887424581,-132.08465622019884,0.0
1.0,-467.1019569505479,178.36973345545064,0.0,-50.45057923391446,-132.1163845060957,0.0
1.0,-467.2139489397718,178.07618009184802,0.0,-50.36754980429704,-132.1480606241032,0.0
1.0,-467.32575644343274,177.7825564125272,0.0,-50.284500486391174,-132.17968456171369,0.0
1.0,-467.43737941738186,177.48886253342943,0.0,-50.20143131298996,-132.21125630643994,0.0
1.0,-467.54881781754335,177.19509857052373,0.0,-50.11834231689442,-132.24277584581546,0.0
1.0,-467.6600715999145,176.90126463980653,0.0,-50.03523353091328,-132.27424316739436,0.0
1.0,-467.7711407205652,176.6073608573017,0.0,-49.952104987863066,-132.30565825875138,0.0
1.0,-467.88202513563834,176.3133873390613,0.0,-49.86895672056825,-132.33702110748183,0.0
1.0,-467.99272480134977,176.0193442011646,0.0,-49.785788761861,-132.3683317012017,0.0
1.0,-468.10323967398824,175.72523155971865,0.0,-49.70260114458135,-132.39959002754753,0.0
1.0,-468.21356970991553,175.4310495308572,0.0,-49.61939390157689,-132.4307960741766,0.0
1.0,-468.3237148655663,175.13679823074233,0.0,-49.53616706570322,-132.46194982876682,0.0
1.0,-468.43367509744843,174.84247777556263,0.0,-49.45292066982343,-132.4930512790167,0.0
1.0,-468.5434503621426,174.5480882815346,0.0,-49.36965474680851,-132.52410041264542,0.0
1.0,-468.6530406163025,174.253629864902,0.0,-49.286369329537166,-132.5550972173928,0.0
1.0,-468.76244581665526,173.9591026419352,0.0,-49.20306445089562,-132.5860416810194,0.0
1.0,-468.8716659200005,173.6645067289325,0.0,-49.119740143778,-132.61693379130634,0.0
1.0,-468.9807008832114,173.36984224221865,0.0,-49.03639644108591,-132.64777353605547,0.0
1.0,-469.08955066323404,173.07510929814592,0.0,-48.95303337572875,-132.67856090308933,0.0
1.0,-469.1982152170876,172.78030801309373,0.0,-48.86965098062359,-132.70929588025112,0.0
1.0,-469.30669450186457,172.48543850346778,0.0,-48.78624928869492,-132.73997845540475,0.0
1.0,-469.4149884747304,172.19050088570145,0.0,-48.702828332875086,-132.77060861643477,0.0
1.0,-469.52309709292365,171.89549527625485,0.0,-48.61938814610399,-132.80118635124643,0.0
1.0,-469.63102031375655,171.60042179161448,0.0,-48.53592876132896,-132.83171164776581,0.0
1.0,-469.73875809461396,171.30528054829415,0.0,-48.4524502115051,-132.8621844939395,0.0
1.0,-469.84631039295414,171.01007166283443,0.0,-48.36895252959508,-132.89260487773493,0.0
1.0,-469.9536771663089,170.7147952518021,0.0,-48.285435748568915,-132.92297278714025,0.0
1.0,-470.06085837228284,170.41945143179123,0.0,-48.20189990140443,-132.9532882101642,0.0
1.0,-470.1678539685542,170.1240403194219,0.0,-48.118345021086746,-132.98355113483643,0.0
1.0,-470.2746639128743,169.82856203134122,0.0,-48.03477114060865,-133.0137615492072,0.0
1.0,-470.3812881630678,169.53301668422287,0.0,-47.95117829297044,-133.0439194413475,0.0
1.0,-470.48772667703275,169.23740439476646,0.0,-47.86756651117975,-133.0740247993491,0.0
1.0,-470.59397941274057,168.9417252796985,0.0,-47.78393582825184,-133.10407761132456,0.0
1.0,-470.7000463282358,168.64597945577202,0.0,-47.700286277209436,-133.13407786540705,0.0
1.0,-470.8059273816367,168.35016703976578,0.0,-47.616617891082555,-133.16402554975062,0.0
1.0,-470.9116225311346,168.0542881484855,0.0,-47.53293070290886,-133.19392065253004,0.0
1.0,-471.01713173499456,167.75834289876252,0.0,-47.44922474573323,-133.2237631619408,0.0
1.0,-471.12245495155474,167.46233140745488,0.0,-47.36550005260813,-133.25355306619926,0.0
1.0,-471.2275921392269,167.16625379144685,0.0,-47.28175665659339,-133.28329035354238,0.0
